143493,3
103229,3
368400,2
22254,1
170300,1
92463,0
345323,0
42706,2
191245,1
80698,2
15269,0
311193,0
129536,0
108229,6
199862,0
332940,0
101388,2
377700,5
31130,4
17450,4
378722,6
298398,0
288242,0
59787,0
227366,0
59616,2
307746,0
81105,1
304724,6
274487,0
99933,0
341034,0
179445,3
275893,1
91343,4
305807,0
180906,1
58186,2
194291,2
189078,2
265946,2
173138,2
74726,1
327768,0
183383,0
258707,1
268417,2
229628,2
147764,4
85294,1
173915,3
125537,1
57103,6
172515,6
234542,3
84755,6
135243,5
85251,6
50435,6
225661,4
172424,3
347095,2
276675,6
237022,6
219254,3
20217,3
267558,6
214824,4
206510,3
30250,3
364160,3
275263,3
374839,5
2336,6
220691,1
345184,4
235317,4
1470,3
48230,1
191226,3
43851,6
199148,6
108513,0
30385,2
78866,4
375926,4
344789,2
354709,4
280075,6
301679,2
154590,0
184243,6
108059,2
253764,3
117115,0
256365,6
310688,0
104437,6
87022,1
131265,6
7978,2
78862,2
17755,2
157596,5
284658,1
124758,2
341206,6
148467,4
242886,2
185718,6
202102,1
65298,1
86910,1
78185,1
211594,1
113805,0
78951,1
341261,4
168728,5
339231,3
304753,0
345470,6
276273,5
56579,3
381911,0
316619,5
82985,2
207562,2
32216,5
236213,5
108909,3
318178,5
15952,2
18230,6
203434,0
29191,5
79439,2
265303,6
348752,1
20120,6
97676,6
353079,4
264552,6
148557,1
66176,1
25806,3
219014,4
335605,2
205183,6
235317,4
141543,0
69569,1
112498,5
137464,2
12076,2
339544,6
263043,6
337187,4
168914,5
56260,1
170170,3
119645,0
341162,4
301485,2
191183,3
339712,2
139623,0
153965,6
17711,4
410,1
85924,6
150752,0
283703,5
358704,0
229151,2
338700,6
156680,2
347721,3
348495,0
358633,5
182926,6
70724,1
200927,6
117048,3
342343,1
153916,4
79000,5
9572,1
286908,3
95797,1
145295,1
307177,1
365673,2
318539,4
273566,6
286146,3
321678,0
219186,2
139149,3
380951,0
142202,5
58239,0
61712,6
349569,0
195584,1
29568,6
339173,6
3095,5
128679,1
182251,0
190503,6
291035,6
47071,5
212432,5
112445,0
224346,4
71493,1
214473,2
130029,3
223688,4
139468,2
347905,0
165616,4
342350,5
99326,5
263359,2
109155,2
1470,3
222172,1
235806,3
264524,4
355792,0
66531,5
339411,3
283196,6
127302,4
357597,6
341354,6
322118,6
102165,5
143657,5
250320,6
272805,4
208056,5
102368,6
152080,4
207247,3
161163,5
98301,1
346856,0
38618,1
251773,5
124892,6
261110,6
358476,1
69367,0
316882,4
100506,6
114409,0
311193,0
89783,2
371667,2
385225,2
14096,0
68796,1
206801,2
199540,2
363574,0
256782,4
149388,0
130062,6
81793,1
79748,2
70168,1
12542,1
350089,2
145254,2
32813,2
37415,2
166735,2
354443,0
139038,0
215354,0
54170,3
160601,6
171920,6
333927,2
11709,0
221191,6
116907,6
261173,4
115620,0
97718,2
53783,1
193212,6
85023,4
2072,6
305407,6
368909,2
291393,6
355690,6
41951,1
116603,6
216545,2
300448,4
189468,4
378481,5
10640,3
120354,1
242910,4
187298,6
197189,1
293805,4
281403,6
142466,4
100393,3
161713,6
375394,6
246670,2
275854,6
3089,1
253207,3
159700,1
249760,0
143257,0
279597,6
228153,3
136126,4
8264,1
46483,0
37501,4
241382,0
364567,3
114243,4
180317,4
17449,0
20850,1
332202,2
115645,4
355083,6
14318,3
51655,1
39713,6
164077,2
291961,3
17251,2
90878,6
78499,3
158531,6
158990,4
17077,1
323598,1
197616,2
89955,4
155577,2
352127,0
33973,2
250917,4
13475,2
183935,2
150673,0
152907,6
178375,4
231290,6
112411,5
360675,1
199397,0
241952,0
113813,4
20355,2
274381,6
112851,5
71689,1
172106,4
375262,3
67260,2
259858,5
342608,1
49715,6
141473,0
232124,6
40813,0
325747,0
153767,2
200435,2
274487,0
46764,0
381449,4
131654,0
6920,0
269209,0
117200,1
70551,5
358018,6
21973,4
216183,3
231526,2
324581,3
187170,1
37924,5
313198,0
94718,2
279837,0
129773,2
125904,2
293912,0
208134,2
85696,4
221031,4
329168,0
13925,0
77268,4
117191,6
211995,1
205739,2
350419,1
365638,1
118049,0
209967,0
77066,1
159280,2
321286,0
304916,2
46700,3
188910,4
286800,0
53158,2
342006,2
200368,1
157291,6
285013,1
226634,2
214719,2
99167,0
244994,6
151037,2
254805,4
357867,4
204314,0
7756,3
99691,1
6835,2
87603,4
242221,2
137634,0
184554,0
120438,2
20865,2
238834,0
263868,0
197143,2
270748,0
184650,0
229359,1
117602,4
282891,5
286089,6
297177,0
268744,0
140644,6
366653,2
319889,2
44842,5
342489,2
259005,1
348093,3
322068,2
266139,6
187439,4
17397,1
7974,6
137562,1
138377,6
53907,2
142865,2
150474,2
94034,2
333351,2
100995,4
317536,2
234143,3
162493,4
302736,2
250049,6
279101,4
178823,4
365275,4
173886,6
149577,2
199671,5
97635,2
4887,2
265324,2
270478,0
298852,2
96138,5
58239,0
296683,5
341559,2
327822,6
100648,3
300488,6
291488,2
126088,3
291181,3
367920,3
163390,0
75390,5
166870,2
241845,0
232120,1
252387,0
311193,0
146606,3
307233,2
173550,3
332965,3
82702,0
331814,6
82606,5
272092,6
198008,5
134961,6
192627,6
329114,5
15382,1
353676,6
244957,6
333831,5
37465,4
304361,3
152969,1
51174,6
263358,6
31647,6
3707,5
78731,6
337066,4
857,4
268433,4
92591,3
228623,5
277030,0
36830,5
192667,5
13013,2
96650,1
264115,4
362940,6
330458,6
171773,0
243270,6
70393,3
51862,5
320226,2
214824,4
322998,2
319010,6
262685,0
306980,5
206003,4
140653,3
63520,6
315032,2
278372,5
14087,2
37501,4
119766,1
298145,3
322875,6
182120,6
309583,6
72128,3
