5fde64164db30cea7ef6402209c4bcedbbe85304,0,8
5fde64164db30cea7ef6402209c4bcedbbe85304,1,2
5fde64164db30cea7ef6402209c4bcedbbe85304,2,6
5fde64164db30cea7ef6402209c4bcedbbe85304,3,18
5fde64164db30cea7ef6402209c4bcedbbe85304,4,1
5fde64164db30cea7ef6402209c4bcedbbe85304,5,5
5fde64164db30cea7ef6402209c4bcedbbe85304,6,6
5fde64164db30cea7ef6402209c4bcedbbe85304,7,16
4f5731fcef6af648d45a1ea18e06af0ae271a686,0,20
4f5731fcef6af648d45a1ea18e06af0ae271a686,1,33
4f5731fcef6af648d45a1ea18e06af0ae271a686,2,30
4f5731fcef6af648d45a1ea18e06af0ae271a686,3,6
4f5731fcef6af648d45a1ea18e06af0ae271a686,4,8
4f5731fcef6af648d45a1ea18e06af0ae271a686,5,13
4f5731fcef6af648d45a1ea18e06af0ae271a686,6,46
4f5731fcef6af648d45a1ea18e06af0ae271a686,7,45
07254b1cbe50bf57d5615dbf103c7096568686d8,0,31
07254b1cbe50bf57d5615dbf103c7096568686d8,1,19
07254b1cbe50bf57d5615dbf103c7096568686d8,2,2
07254b1cbe50bf57d5615dbf103c7096568686d8,3,7
07254b1cbe50bf57d5615dbf103c7096568686d8,4,1
07254b1cbe50bf57d5615dbf103c7096568686d8,5,0
07254b1cbe50bf57d5615dbf103c7096568686d8,6,8
07254b1cbe50bf57d5615dbf103c7096568686d8,7,1
ddf08991cc946dea6e2539280d95c87e3536de69,0,12
ddf08991cc946dea6e2539280d95c87e3536de69,1,7
ddf08991cc946dea6e2539280d95c87e3536de69,2,0
ddf08991cc946dea6e2539280d95c87e3536de69,3,3
ddf08991cc946dea6e2539280d95c87e3536de69,4,0
ddf08991cc946dea6e2539280d95c87e3536de69,5,3
ddf08991cc946dea6e2539280d95c87e3536de69,6,4
ddf08991cc946dea6e2539280d95c87e3536de69,7,3
ae5d118653d4f35b23e936f027c19cc70e42bce4,0,0
ae5d118653d4f35b23e936f027c19cc70e42bce4,1,20
ae5d118653d4f35b23e936f027c19cc70e42bce4,2,2
ae5d118653d4f35b23e936f027c19cc70e42bce4,3,5
ae5d118653d4f35b23e936f027c19cc70e42bce4,4,5
ae5d118653d4f35b23e936f027c19cc70e42bce4,5,0
ae5d118653d4f35b23e936f027c19cc70e42bce4,6,2
ae5d118653d4f35b23e936f027c19cc70e42bce4,7,4
b7b8121e90aae7cd92a1439308b75d238656a3fb,0,0
b7b8121e90aae7cd92a1439308b75d238656a3fb,1,0
b7b8121e90aae7cd92a1439308b75d238656a3fb,2,2
b7b8121e90aae7cd92a1439308b75d238656a3fb,3,3
b7b8121e90aae7cd92a1439308b75d238656a3fb,4,1
b7b8121e90aae7cd92a1439308b75d238656a3fb,5,9
b7b8121e90aae7cd92a1439308b75d238656a3fb,6,0
b7b8121e90aae7cd92a1439308b75d238656a3fb,7,0
a397aa56c42eac608c5efd2c3202b441fc33714b,0,71
a397aa56c42eac608c5efd2c3202b441fc33714b,1,44
a397aa56c42eac608c5efd2c3202b441fc33714b,2,20
a397aa56c42eac608c5efd2c3202b441fc33714b,3,61
a397aa56c42eac608c5efd2c3202b441fc33714b,4,10
a397aa56c42eac608c5efd2c3202b441fc33714b,5,14
a397aa56c42eac608c5efd2c3202b441fc33714b,6,47
a397aa56c42eac608c5efd2c3202b441fc33714b,7,78
be0a4b64e9689c46e94b5a9a9c7910ee61aeb16f,0,120
be0a4b64e9689c46e94b5a9a9c7910ee61aeb16f,1,88
be0a4b64e9689c46e94b5a9a9c7910ee61aeb16f,2,81
be0a4b64e9689c46e94b5a9a9c7910ee61aeb16f,3,46
be0a4b64e9689c46e94b5a9a9c7910ee61aeb16f,4,25
be0a4b64e9689c46e94b5a9a9c7910ee61aeb16f,5,141
be0a4b64e9689c46e94b5a9a9c7910ee61aeb16f,6,44
be0a4b64e9689c46e94b5a9a9c7910ee61aeb16f,7,74
911dec693f1ee82486192f11a9b57fe54f405864,0,100
911dec693f1ee82486192f11a9b57fe54f405864,1,55
911dec693f1ee82486192f11a9b57fe54f405864,2,6
911dec693f1ee82486192f11a9b57fe54f405864,3,4
911dec693f1ee82486192f11a9b57fe54f405864,4,50
911dec693f1ee82486192f11a9b57fe54f405864,5,32
911dec693f1ee82486192f11a9b57fe54f405864,6,22
911dec693f1ee82486192f11a9b57fe54f405864,7,13
69ac4f281de44e0554912f1f639d82283795dc1f,0,216
69ac4f281de44e0554912f1f639d82283795dc1f,1,104
69ac4f281de44e0554912f1f639d82283795dc1f,2,22
69ac4f281de44e0554912f1f639d82283795dc1f,3,10
69ac4f281de44e0554912f1f639d82283795dc1f,4,33
69ac4f281de44e0554912f1f639d82283795dc1f,5,33
69ac4f281de44e0554912f1f639d82283795dc1f,6,33
69ac4f281de44e0554912f1f639d82283795dc1f,7,70
36281d6e526ec52449440a5a7f391744f7564126,0,6
36281d6e526ec52449440a5a7f391744f7564126,1,2
36281d6e526ec52449440a5a7f391744f7564126,2,4
36281d6e526ec52449440a5a7f391744f7564126,3,2
36281d6e526ec52449440a5a7f391744f7564126,4,1
36281d6e526ec52449440a5a7f391744f7564126,5,1
36281d6e526ec52449440a5a7f391744f7564126,6,1
36281d6e526ec52449440a5a7f391744f7564126,7,12
882f423859d4c9e95a03dc70e9f68b2578a38146,0,2
882f423859d4c9e95a03dc70e9f68b2578a38146,1,0
882f423859d4c9e95a03dc70e9f68b2578a38146,2,0
882f423859d4c9e95a03dc70e9f68b2578a38146,3,1
882f423859d4c9e95a03dc70e9f68b2578a38146,4,0
882f423859d4c9e95a03dc70e9f68b2578a38146,5,7
882f423859d4c9e95a03dc70e9f68b2578a38146,6,1
882f423859d4c9e95a03dc70e9f68b2578a38146,7,9
78693c976f518e876aa94f0ba1c368b96f5ce245,0,19
78693c976f518e876aa94f0ba1c368b96f5ce245,1,18
78693c976f518e876aa94f0ba1c368b96f5ce245,2,15
78693c976f518e876aa94f0ba1c368b96f5ce245,3,23
78693c976f518e876aa94f0ba1c368b96f5ce245,4,51
78693c976f518e876aa94f0ba1c368b96f5ce245,5,66
78693c976f518e876aa94f0ba1c368b96f5ce245,6,54
78693c976f518e876aa94f0ba1c368b96f5ce245,7,44
6e35fad0b71471d43cd826cb52fc4dec40eeb682,0,74
6e35fad0b71471d43cd826cb52fc4dec40eeb682,1,74
6e35fad0b71471d43cd826cb52fc4dec40eeb682,2,9
6e35fad0b71471d43cd826cb52fc4dec40eeb682,3,13
6e35fad0b71471d43cd826cb52fc4dec40eeb682,4,16
6e35fad0b71471d43cd826cb52fc4dec40eeb682,5,12
6e35fad0b71471d43cd826cb52fc4dec40eeb682,6,26
6e35fad0b71471d43cd826cb52fc4dec40eeb682,7,17
1edd01d8b7baac9f57cb4dbc9f4f8e02b04984b5,0,2
1edd01d8b7baac9f57cb4dbc9f4f8e02b04984b5,1,1
1edd01d8b7baac9f57cb4dbc9f4f8e02b04984b5,2,0
1edd01d8b7baac9f57cb4dbc9f4f8e02b04984b5,3,1
1edd01d8b7baac9f57cb4dbc9f4f8e02b04984b5,4,4
1edd01d8b7baac9f57cb4dbc9f4f8e02b04984b5,5,3
1edd01d8b7baac9f57cb4dbc9f4f8e02b04984b5,6,1
1edd01d8b7baac9f57cb4dbc9f4f8e02b04984b5,7,3
162e5c70680af85a754fcbf19a435534a614746c,0,14
162e5c70680af85a754fcbf19a435534a614746c,1,26
162e5c70680af85a754fcbf19a435534a614746c,2,4
162e5c70680af85a754fcbf19a435534a614746c,3,9
162e5c70680af85a754fcbf19a435534a614746c,4,6
162e5c70680af85a754fcbf19a435534a614746c,5,18
162e5c70680af85a754fcbf19a435534a614746c,6,7
162e5c70680af85a754fcbf19a435534a614746c,7,20
934d8deead566cc2fb1ab71b65c652b5b6a44982,0,3
934d8deead566cc2fb1ab71b65c652b5b6a44982,1,8
934d8deead566cc2fb1ab71b65c652b5b6a44982,2,0
934d8deead566cc2fb1ab71b65c652b5b6a44982,3,0
934d8deead566cc2fb1ab71b65c652b5b6a44982,4,0
934d8deead566cc2fb1ab71b65c652b5b6a44982,5,5
934d8deead566cc2fb1ab71b65c652b5b6a44982,6,1
934d8deead566cc2fb1ab71b65c652b5b6a44982,7,0
2d445a8dfb15b2a57fafa137f923f6fa4c241fb3,0,52
2d445a8dfb15b2a57fafa137f923f6fa4c241fb3,1,48
2d445a8dfb15b2a57fafa137f923f6fa4c241fb3,2,7
2d445a8dfb15b2a57fafa137f923f6fa4c241fb3,3,12
2d445a8dfb15b2a57fafa137f923f6fa4c241fb3,4,19
2d445a8dfb15b2a57fafa137f923f6fa4c241fb3,5,6
2d445a8dfb15b2a57fafa137f923f6fa4c241fb3,6,8
2d445a8dfb15b2a57fafa137f923f6fa4c241fb3,7,21
39dd82faffcefae947785f598cb53d2ed6becb0e,0,4
39dd82faffcefae947785f598cb53d2ed6becb0e,1,6
39dd82faffcefae947785f598cb53d2ed6becb0e,2,6
39dd82faffcefae947785f598cb53d2ed6becb0e,3,4
39dd82faffcefae947785f598cb53d2ed6becb0e,4,4
39dd82faffcefae947785f598cb53d2ed6becb0e,5,1
39dd82faffcefae947785f598cb53d2ed6becb0e,6,5
39dd82faffcefae947785f598cb53d2ed6becb0e,7,8
16ecd6cc606cea097d4f5830401969720cf134bb,0,103
16ecd6cc606cea097d4f5830401969720cf134bb,1,71
16ecd6cc606cea097d4f5830401969720cf134bb,2,6
16ecd6cc606cea097d4f5830401969720cf134bb,3,38
16ecd6cc606cea097d4f5830401969720cf134bb,4,48
16ecd6cc606cea097d4f5830401969720cf134bb,5,47
16ecd6cc606cea097d4f5830401969720cf134bb,6,33
16ecd6cc606cea097d4f5830401969720cf134bb,7,64
f2bc87a01ebb952ea30b24f36877c12c85fe28e1,0,4
f2bc87a01ebb952ea30b24f36877c12c85fe28e1,1,12
f2bc87a01ebb952ea30b24f36877c12c85fe28e1,2,0
f2bc87a01ebb952ea30b24f36877c12c85fe28e1,3,2
f2bc87a01ebb952ea30b24f36877c12c85fe28e1,4,1
f2bc87a01ebb952ea30b24f36877c12c85fe28e1,5,1
f2bc87a01ebb952ea30b24f36877c12c85fe28e1,6,4
f2bc87a01ebb952ea30b24f36877c12c85fe28e1,7,7
dd1e586b2a389b148bf09422a7e84d9d5d932c5a,0,16
dd1e586b2a389b148bf09422a7e84d9d5d932c5a,1,31
dd1e586b2a389b148bf09422a7e84d9d5d932c5a,2,14
dd1e586b2a389b148bf09422a7e84d9d5d932c5a,3,9
dd1e586b2a389b148bf09422a7e84d9d5d932c5a,4,5
dd1e586b2a389b148bf09422a7e84d9d5d932c5a,5,17
dd1e586b2a389b148bf09422a7e84d9d5d932c5a,6,10
dd1e586b2a389b148bf09422a7e84d9d5d932c5a,7,27
23e51a75e1f6cd5cc601eb160c4e36adcf34beca,0,51
23e51a75e1f6cd5cc601eb160c4e36adcf34beca,1,12
23e51a75e1f6cd5cc601eb160c4e36adcf34beca,2,0
23e51a75e1f6cd5cc601eb160c4e36adcf34beca,3,9
23e51a75e1f6cd5cc601eb160c4e36adcf34beca,4,6
23e51a75e1f6cd5cc601eb160c4e36adcf34beca,5,7
23e51a75e1f6cd5cc601eb160c4e36adcf34beca,6,2
23e51a75e1f6cd5cc601eb160c4e36adcf34beca,7,4
3046ca6dbd31cdfc94a511b10b8209f539df522f,0,135
3046ca6dbd31cdfc94a511b10b8209f539df522f,1,154
3046ca6dbd31cdfc94a511b10b8209f539df522f,2,75
3046ca6dbd31cdfc94a511b10b8209f539df522f,3,85
3046ca6dbd31cdfc94a511b10b8209f539df522f,4,8
3046ca6dbd31cdfc94a511b10b8209f539df522f,5,10
3046ca6dbd31cdfc94a511b10b8209f539df522f,6,152
3046ca6dbd31cdfc94a511b10b8209f539df522f,7,92
51b7aa0f5b4a925053d585b92a9308e348c4a9d5,0,10
51b7aa0f5b4a925053d585b92a9308e348c4a9d5,1,18
51b7aa0f5b4a925053d585b92a9308e348c4a9d5,2,4
51b7aa0f5b4a925053d585b92a9308e348c4a9d5,3,0
