143493,22
103229,22
368400,20
22254,2
170300,5
92463,24
345323,2
42706,18
191245,2
80698,5
15269,9
311193,6
129536,2
108229,19
199862,4
332940,11
101388,23
377700,0
31130,13
17450,13
378722,19
298398,24
288242,2
59787,2
227366,4
59616,23
307746,2
81105,16
304724,9
274487,24
99933,2
341034,24
179445,22
275893,1
91343,15
305807,24
180906,16
58186,1
194291,1
189078,5
265946,20
173138,20
74726,9
327768,24
183383,24
258707,5
268417,20
229628,20
147764,15
85294,5
173915,3
125537,8
57103,19
172515,19
234542,17
84755,6
135243,0
85251,24
50435,8
225661,14
172424,3
347095,20
276675,20
237022,19
219254,3
20217,17
267558,20
214824,15
206510,4
30250,3
364160,3
275263,22
374839,0
2336,24
220691,16
345184,13
235317,10
1470,3
48230,19
191226,22
43851,8
199148,5
108513,24
30385,1
78866,14
375926,15
344789,18
354709,15
280075,8
301679,18
154590,9
184243,5
108059,20
253764,22
117115,24
256365,5
310688,24
104437,19
87022,1
131265,24
7978,20
78862,20
17755,20
157596,21
284658,7
124758,12
341206,4
148467,10
242886,12
185718,9
202102,4
65298,7
86910,4
78185,18
211594,7
113805,9
78951,8
341261,13
168728,21
339231,22
304753,4
345470,6
276273,21
56579,22
381911,24
316619,0
82985,1
207562,20
32216,0
236213,0
108909,22
318178,17
15952,5
18230,19
203434,2
29191,17
79439,12
265303,8
348752,1
20120,8
97676,7
353079,13
264552,19
148557,16
66176,8
25806,22
219014,14
335605,20
205183,6
235317,10
141543,24
69569,19
112498,21
137464,1
12076,1
339544,20
263043,18
337187,15
168914,0
56260,1
170170,17
119645,24
341162,15
301485,12
191183,3
339712,12
139623,2
153965,9
17711,15
410,1
85924,19
150752,24
283703,0
358704,2
229151,20
338700,8
156680,18
347721,4
348495,24
358633,17
182926,5
70724,1
200927,4
117048,19
342343,16
153916,15
79000,0
9572,8
286908,3
95797,19
145295,18
307177,1
365673,12
318539,15
273566,19
286146,19
321678,24
219186,12
139149,22
380951,9
142202,21
58239,11
61712,20
349569,24
195584,4
29568,7
339173,18
3095,21
128679,16
182251,11
190503,15
291035,18
47071,0
212432,17
112445,9
224346,13
71493,16
214473,12
130029,3
223688,14
139468,5
347905,9
165616,10
342350,8
99326,21
263359,20
109155,12
1470,3
222172,16
235806,3
264524,15
355792,24
66531,21
339411,14
283196,17
127302,14
357597,17
341354,17
322118,17
102165,21
143657,21
250320,8
272805,14
208056,21
102368,17
152080,14
207247,14
161163,21
98301,16
346856,6
38618,16
251773,17
124892,4
261110,6
358476,1
69367,24
316882,10
100506,19
114409,11
311193,6
89783,1
371667,5
385225,23
14096,6
68796,1
206801,18
199540,5
363574,2
256782,13
149388,9
130062,8
81793,16
79748,18
70168,5
12542,7
350089,5
145254,5
32813,12
37415,20
