143493,14
103229,14
368400,16
22254,16
170300,16
92463,16
345323,11
42706,7
191245,16
80698,11
15269,11
311193,13
129536,11
108229,19
199862,16
332940,11
101388,11
377700,14
31130,17
17450,17
378722,19
298398,11
288242,11
59787,11
227366,19
59616,11
307746,16
81105,16
304724,16
274487,16
99933,16
341034,16
179445,14
275893,16
91343,17
305807,16
180906,16
58186,11
194291,16
189078,18
265946,16
173138,19
74726,16
327768,18
183383,16
258707,16
268417,16
229628,7
147764,17
85294,16
173915,2
125537,19
57103,19
172515,18
234542,19
84755,6
135243,14
85251,20
50435,19
225661,5
172424,9
347095,16
276675,19
237022,19
219254,2
20217,14
267558,19
214824,8
206510,19
30250,14
364160,2
275263,14
374839,14
2336,19
220691,16
345184,17
235317,15
1470,2
48230,19
191226,14
43851,19
199148,0
108513,16
30385,19
78866,8
375926,17
344789,7
354709,8
280075,19
301679,7
154590,16
184243,19
108059,19
253764,14
117115,18
256365,16
310688,16
104437,19
87022,16
131265,10
7978,19
78862,16
17755,19
157596,14
284658,19
124758,16
341206,20
148467,15
242886,16
185718,20
202102,19
65298,20
86910,20
78185,16
211594,16
113805,16
78951,4
341261,17
168728,9
339231,14
304753,16
345470,18
276273,9
56579,14
381911,19
316619,14
82985,16
207562,19
32216,14
236213,14
108909,14
318178,14
15952,16
18230,19
203434,11
29191,14
79439,11
265303,4
348752,19
20120,19
97676,19
353079,17
264552,20
148557,0
66176,19
25806,14
219014,8
335605,16
205183,4
235317,15
141543,18
69569,19
112498,15
137464,3
12076,16
339544,19
263043,6
337187,8
168914,14
56260,19
170170,19
119645,11
341162,5
301485,11
191183,2
339712,11
139623,16
153965,0
17711,5
410,19
85924,19
150752,18
283703,14
358704,11
229151,19
338700,19
156680,7
347721,16
348495,18
358633,14
182926,16
70724,16
200927,19
117048,19
342343,16
153916,17
79000,14
9572,20
286908,14
95797,19
145295,18
307177,16
365673,7
318539,17
273566,19
286146,19
321678,16
219186,7
139149,14
380951,16
142202,14
58239,11
61712,20
349569,18
195584,19
29568,20
339173,7
3095,14
128679,4
182251,1
190503,8
291035,20
47071,14
212432,14
112445,16
224346,17
71493,19
214473,11
130029,0
223688,8
139468,16
347905,16
165616,15
342350,20
99326,14
263359,19
109155,6
1470,2
222172,16
235806,2
264524,17
355792,18
66531,14
339411,9
283196,9
127302,9
357597,9
341354,9
322118,9
102165,9
143657,9
250320,20
272805,9
208056,9
102368,9
152080,9
207247,8
161163,9
98301,18
346856,18
38618,16
251773,14
124892,20
261110,10
358476,7
69367,16
316882,17
100506,12
114409,11
311193,13
89783,16
371667,16
385225,11
14096,18
68796,16
206801,7
199540,18
363574,11
256782,17
149388,16
130062,12
81793,16
79748,7
70168,16
12542,20
350089,16
145254,18
32813,16
37415,16
166735,0
354443,16
139038,16
215354,16
54170,14
160601,18
171920,19
333927,7
11709,6
221191,20
116907,6
261173,15
115620,18
97718,16
53783,16
193212,19
85023,17
2072,19
305407,20
368909,16
291393,19
355690,19
41951,19
116603,19
216545,7
300448,17
189468,17
378481,14
10640,14
120354,19
242910,15
187298,19
197189,19
293805,17
281403,20
142466,8
100393,14
161713,19
375394,20
246670,19
275854,19
3089,19
253207,20
159700,0
249760,6
143257,19
279597,19
228153,14
136126,17
8264,16
46483,6
37501,15
241382,16
364567,2
114243,17
180317,17
17449,18
20850,19
332202,7
115645,5
355083,19
14318,14
51655,16
39713,19
164077,16
291961,14
17251,18
90878,19
78499,8
158531,6
158990,8
17077,19
323598,19
197616,16
89955,5
155577,16
352127,18
33973,16
250917,17
13475,7
183935,7
150673,18
152907,6
178375,5
231290,16
112411,14
360675,16
199397,19
241952,11
113813,8
20355,16
274381,18
112851,14
71689,7
172106,5
375262,14
67260,6
259858,14
342608,19
49715,19
141473,16
232124,19
40813,6
325747,16
153767,16
200435,18
274487,16
46764,16
381449,8
131654,11
6920,16
269209,16
117200,19
70551,14
358018,19
21973,5
216183,14
231526,16
324581,14
187170,19
37924,14
313198,16
94718,16
279837,11
129773,16
125904,16
293912,16
208134,16
85696,17
221031,17
329168,11
13925,16
77268,17
117191,19
211995,18
205739,16
350419,3
365638,16
118049,18
209967,16
77066,16
159280,16
321286,11
304916,11
46700,16
188910,17
286800,16
53158,16
342006,7
200368,16
157291,19
285013,16
226634,18
214719,11
99167,18
244994,7
151037,7
254805,5
357867,17
204314,18
7756,9
99691,18
6835,18
87603,17
242221,16
137634,16
184554,11
120438,16
20865,16
238834,18
263868,16
197143,16
270748,18
184650,16
229359,16
117602,17
282891,4
286089,7
297177,11
268744,16
140644,18
366653,16
319889,16
44842,14
342489,7
259005,20
348093,14
322068,16
266139,18
187439,17
17397,7
7974,16
137562,16
138377,6
53907,6
142865,16
150474,16
94034,11
333351,11
100995,17
317536,16
234143,19
162493,17
302736,16
250049,18
279101,17
178823,17
365275,17
173886,19
149577,11
199671,14
97635,16
4887,7
265324,11
270478,16
298852,0
96138,14
58239,11
296683,14
341559,3
327822,12
100648,14
300488,16
291488,7
126088,19
291181,14
367920,14
163390,1
75390,14
166870,16
241845,11
232120,16
252387,11
311193,13
146606,14
307233,11
173550,19
332965,14
82702,16
331814,19
82606,9
272092,20
198008,19
134961,4
192627,12
329114,19
15382,16
353676,6
244957,12
333831,14
37465,17
304361,9
152969,19
51174,4
263358,20
31647,16
3707,14
78731,20
337066,17
857,17
268433,8
92591,0
228623,14
277030,19
36830,14
192667,19
13013,16
96650,16
264115,15
362940,19
330458,6
171773,16
243270,19
70393,12
51862,14
320226,16
214824,8
322998,7
319010,16
262685,3
306980,14
206003,17
140653,9
63520,9
315032,16
278372,14
14087,11
37501,15
119766,7
298145,9
322875,20
182120,12
309583,12
72128,14
295385,16
140772,15
215259,14
117602,17
51378,16
340915,16
73749,19
58983,8
118192,19
317511,14
247050,1
119510,19
369601,19
367920,14
155456,10
95630,20
341677,7
134638,0
295258,14
112184,16
174601,14
295525,19
96287,7
163901,19
188638,14
217993,16
310688,16
158533,19
273531,18
213200,11
343320,14
26337,14
322878,16
66670,11
74230,16
261803,14
372664,16
2800,19
247687,19
320483,16
22842,19
16010,20
227123,14
304036,19
208911,11
29323,9
37089,6
125843,19
264706,14
202410,16
331452,4
349430,9
100310,16
100830,1
133519,6
329168,11
262339,16
359611,16
59616,11
119405,11
47927,19
104508,14
271626,16
182435,14
104489,19
126743,19
74944,19
379430,8
333351,11
248602,11
90075,12
133128,16
42706,7
38282,11
218093,9
262979,19
207128,19
233134,8
298852,0
345746,16
24049,19
323282,14
66655,16
139559,11
378326,19
40968,2
45771,1
98011,11
199791,11
204747,15
53714,16
2674,16
10423,16
230846,16
2248,16
84507,19
111637,16
77046,11
327822,12
122448,11
66545,11
21545,16
248833,17
376319,11
289061,4
139326,3
294664,17
19802,16
187439,17
229376,17
311217,11
103411,16
316852,14
50802,2
87241,11
51174,4
14363,16
91922,16
1321,16
256262,11
183885,14
97579,14
117209,16
166293,11
48334,14
341329,16
186969,14
374928,16
311931,12
364773,16
235003,11
246975,12
169422,16
102939,14
297489,7
263657,16
1712,17
346947,16
100663,15
196463,20
368081,19
197002,16
114221,14
101020,2
224659,16
27589,19
252387,11
307969,11
1470,2
193161,16
334559,2
96212,20
173915,2
193990,9
335491,7
249885,16
134595,1
333592,14
122142,11
168784,9
34019,16
226945,3
199142,9
193091,16
261856,11
143671,19
250787,6
150661,0
57890,16
279789,19
70786,14
363459,14
60396,19
46662,16
13874,18
352786,14
287102,16
155133,19
258646,17
214294,14
13594,14
93672,19
359227,11
21494,14
82277,17
105098,3
131010,16
74723,16
288521,3
173915,2
205972,19
150036,19
244111,16
37111,19
54775,19
258551,14
72951,14
18697,17
46814,0
314986,14
268796,15
145583,20
145748,19
269872,11
2189,16
383054,14
80626,20
304459,18
343429,17
361960,16
256092,19
205268,19
158630,16
327822,12
300943,17
148439,2
160000,11
229284,14
117025,14
205183,4
58239,11
166293,11
183357,14
143499,16
303221,19
117867,11
178523,11
72624,11
303093,16
198339,16
238972,11
207163,16
88256,16
335238,17
307552,11
340655,14
151585,16
194501,16
235317,15
276078,16
148378,11
148837,16
333539,17
6803,16
321962,17
7495,0
375320,0
91691,0
365410,9
278184,19
40753,19
382010,16
61383,18
264160,16
84755,6
329258,15
379610,17
91779,14
271882,16
332435,16
280613,4
43291,16
197466,19
241952,11
96571,14
109733,19
184113,4
358535,15
248344,19
348191,16
83337,16
377196,16
81157,14
5951,0
239651,19
253058,16
287157,18
284870,16
54574,8
74870,16
142780,0
154077,8
22459,16
309332,0
128896,16
168204,16
58276,19
111971,16
201705,16
110257,15
2955,14
27794,15
170969,16
47955,16
340304,19
249972,19
291705,19
355430,18
30624,14
94096,19
78409,19
234275,7
216468,16
34397,14
63663,19
326085,16
220691,16
2439,16
207613,19
151629,16
235623,16
3085,16
88429,15
171641,16
41909,16
213644,14
282898,20
42706,7
251505,20
234032,18
335980,16
221022,19
146304,14
305517,11
112570,14
77340,18
237036,7
317203,19
8627,6
360023,16
253958,14
20765,16
343032,14
69310,19
228968,3
133124,19
325373,19
19859,14
33572,19
166785,16
9237,8
285279,16
283266,16
144893,16
103736,11
276134,17
49105,6
270738,19
323042,15
127904,19
83683,16
263710,11
187473,11
22254,16
164500,1
231450,11
296130,11
9733,11
250542,16
273177,11
259365,15
1955,11
246910,16
37592,16
108714,16
128604,16
224612,14
187928,19
104986,16
192588,11
334365,3
377700,14
37340,7
90560,11
119563,11
14017,16
200734,11
186734,14
170567,11
52283,11
383604,16
60071,17
60969,0
6558,11
337465,14
64739,11
227787,16
224610,11
100834,16
257529,16
171814,19
173728,17
319468,19
36612,4
156227,19
167342,16
172294,17
66793,11
90046,18
258462,1
173937,11
32008,11
307664,11
290518,3
240420,11
68509,3
121608,11
158900,16
4718,8
177346,19
247138,9
10058,11
272009,19
167293,16
206463,11
15242,11
61695,16
163390,1
96969,19
223355,19
26528,3
79464,11
82277,17
105658,19
114110,19
158484,19
201673,16
172515,18
72570,14
289393,19
280252,19
65205,19
1660,19
254900,16
77252,10
33628,14
115714,16
334369,20
165254,14
97283,0
298852,0
351408,14
283542,16
384690,11
100648,14
187013,18
277655,14
268221,16
63674,14
85523,3
202899,3
149096,11
119778,16
308444,3
191026,3
297752,0
378578,14
359436,11
378446,17
217449,16
158641,15
228073,1
252617,16
75046,16
255750,12
147404,11
221559,16
70079,11
10058,11
238345,14
66755,14
276909,11
3083,14
171426,11
139701,11
293311,16
51270,14
380238,11
77252,10
381323,11
215383,14
222675,16
273846,17
82997,11
143663,11
110599,18
214444,16
47371,19
108154,11
82434,17
56412,18
377599,1
42706,7
291383,16
358561,3
68509,3
333351,11
358338,3
72479,11
332392,11
213739,16
85523,3
312517,11
96659,7
224346,17
143114,11
9341,17
217280,11
295726,11
326460,11
54235,20
221544,11
157731,11
235317,15
128639,14
39009,0
214824,8
339650,16
233769,9
119643,20
115596,9
108229,19
69771,20
109256,14
352202,19
72542,11
71814,11
69811,19
26097,11
93152,19
321679,19
225652,16
212168,16
381230,16
30301,16
24039,16
205010,16
267036,14
365574,14
375926,17
272009,19
268327,11
337552,12
285815,14
159700,0
235896,14
67997,19
38282,11
156207,14
375262,14
58186,11
229345,9
256801,19
70552,16
351638,15
104932,16
311370,14
308549,14
216372,16
290151,8
246789,11
306122,19
228073,1
272877,16
241435,18
173663,15
347568,2
15521,19
81215,15
264876,6
329775,14
73062,17
35138,16
78496,16
364406,19
171426,11
233901,7
116203,15
177411,16
169417,14
26118,16
222296,14
22903,11
11723,1
127017,14
297610,4
2167,14
25795,0
11760,16
54957,16
382444,14
40482,19
48867,17
343651,16
234987,16
192542,19
91390,15
118096,20
382887,16
145645,7
7204,3
208394,19
255333,15
27399,16
300490,16
185467,11
354077,19
340401,16
228026,17
116927,16
299122,17
301282,17
287565,19
376410,15
82702,16
241196,19
278302,16
198313,16
368623,16
327822,12
30844,16
340754,11
180492,19
284509,16
52067,16
370723,8
36550,11
239504,11
275341,8
185548,16
355704,19
370923,16
270096,19
48579,5
92463,16
212256,16
214259,16
181338,9
99678,16
101939,16
151037,7
219598,16
205754,14
322397,20
332392,11
94635,14
269261,4
375770,16
185866,11
205428,1
174945,14
148749,11
144692,11
265718,19
61585,20
346926,14
326733,19
225018,14
267453,2
286931,14
207332,16
249220,16
102383,11
252596,11
157162,8
380757,1
154435,11
857,17
43229,3
87332,7
137502,12
262184,11
167142,14
341909,11
30859,14
353965,19
382294,11
121348,11
120078,3
362787,11
54320,16
38905,7
117932,11
141188,14
306318,11
84581,0
12220,16
185553,17
221621,11
108944,17
60884,16
106669,16
94375,6
29836,16
305908,19
79805,11
168204,16
317969,11
225232,16
233192,11
