143493,14
103229,14
368400,18
22254,0
170300,10
92463,10
345323,8
42706,27
191245,0
80698,10
15269,10
311193,24
129536,8
108229,4
199862,0
332940,8
101388,10
377700,20
31130,25
17450,25
378722,4
298398,10
288242,8
59787,8
227366,19
59616,5
307746,8
81105,0
304724,10
274487,0
99933,8
341034,19
179445,14
275893,3
91343,23
305807,19
180906,0
58186,3
194291,3
189078,4
265946,18
173138,18
74726,10
327768,19
183383,0
258707,10
268417,18
229628,18
147764,23
85294,10
173915,21
125537,3
57103,4
172515,4
234542,4
84755,15
135243,26
85251,7
50435,27
225661,17
172424,22
347095,18
276675,18
237022,4
219254,21
20217,9
267558,18
214824,12
206510,0
30250,21
364160,21
275263,9
374839,20
2336,19
220691,0
345184,25
235317,11
1470,21
48230,4
191226,14
43851,18
199148,16
108513,19
30385,27
78866,13
375926,23
344789,27
354709,12
280075,2
301679,27
154590,4
184243,10
108059,10
253764,14
117115,19
256365,4
310688,7
104437,4
87022,3
131265,16
7978,18
78862,18
17755,18
157596,26
284658,4
124758,18
341206,19
148467,11
242886,5
185718,10
202102,19
65298,4
86910,0
78185,27
211594,3
113805,10
78951,15
341261,11
168728,2
339231,14
304753,0
345470,7
276273,1
56579,9
381911,19
316619,26
82985,3
207562,18
32216,20
236213,26
108909,14
318178,1
15952,4
18230,9
203434,8
29191,1
79439,5
265303,18
348752,3
20120,27
97676,4
353079,23
264552,4
148557,16
66176,3
25806,14
219014,13
335605,18
205183,7
235317,11
141543,7
69569,4
112498,13
137464,27
12076,3
339544,18
263043,27
337187,17
168914,26
56260,3
170170,4
119645,19
341162,17
301485,5
191183,21
339712,5
139623,8
153965,16
17711,17
410,3
85924,4
150752,10
283703,20
358704,8
229151,18
338700,27
156680,27
347721,19
348495,19
358633,1
182926,10
70724,3
200927,19
117048,0
342343,0
153916,23
79000,26
9572,18
286908,21
95797,4
145295,27
307177,3
365673,5
318539,23
273566,7
286146,4
321678,19
219186,5
139149,9
380951,10
142202,26
58239,6
61712,18
349569,19
195584,0
29568,4
339173,27
3095,26
128679,0
182251,15
190503,22
291035,27
47071,20
212432,9
112445,10
224346,25
71493,3
214473,5
130029,21
223688,12
139468,10
347905,10
165616,11
342350,27
99326,26
263359,10
109155,5
1470,21
222172,10
235806,21
264524,23
355792,19
66531,26
339411,13
283196,2
127302,13
357597,2
341354,2
322118,9
102165,2
143657,2
250320,2
272805,13
208056,2
102368,2
152080,11
207247,13
161163,2
98301,0
346856,7
38618,10
251773,9
124892,19
261110,16
358476,3
69367,19
316882,11
100506,4
114409,8
311193,24
89783,3
371667,27
385225,6
14096,7
68796,3
206801,27
199540,27
363574,8
256782,25
149388,4
130062,22
81793,3
79748,27
70168,27
12542,27
350089,4
145254,10
32813,5
37415,18
166735,16
354443,19
139038,19
215354,8
54170,14
160601,7
171920,19
333927,5
11709,7
221191,4
116907,27
261173,25
115620,7
97718,18
53783,3
193212,4
85023,17
2072,18
305407,7
368909,18
291393,4
355690,4
41951,0
116603,4
216545,18
300448,25
189468,23
378481,1
10640,9
120354,0
242910,11
187298,7
197189,0
293805,23
281403,7
142466,23
100393,9
161713,4
375394,4
246670,18
275854,10
3089,19
253207,19
159700,16
249760,19
143257,19
279597,4
228153,9
136126,23
8264,10
46483,7
37501,11
241382,10
364567,9
114243,23
180317,25
17449,4
20850,0
332202,5
115645,17
355083,19
14318,21
51655,4
39713,2
164077,10
291961,9
17251,18
90878,4
78499,21
158531,27
158990,13
17077,18
323598,4
197616,18
89955,25
155577,27
352127,7
33973,18
250917,23
13475,27
183935,27
150673,7
152907,7
178375,17
231290,4
112411,26
360675,0
199397,19
241952,10
113813,12
20355,27
274381,27
112851,26
71689,3
172106,17
375262,9
67260,27
259858,26
342608,0
49715,27
141473,8
232124,2
40813,7
325747,7
153767,15
200435,4
274487,0
46764,19
381449,17
131654,6
6920,19
269209,10
117200,3
70551,20
358018,18
21973,25
216183,9
231526,3
324581,14
187170,3
37924,20
313198,19
94718,10
279837,6
129773,10
125904,4
293912,19
208134,3
85696,25
221031,25
329168,6
13925,19
77268,23
117191,4
211995,0
205739,10
350419,0
365638,0
118049,7
209967,8
77066,0
159280,5
321286,6
304916,5
46700,4
188910,25
286800,19
53158,18
342006,27
200368,10
157291,4
285013,10
226634,10
214719,6
99167,7
244994,27
151037,5
254805,12
357867,23
204314,10
7756,7
99691,27
6835,10
87603,23
242221,15
137634,10
184554,8
120438,18
20865,18
238834,8
263868,8
197143,3
270748,8
184650,0
229359,3
117602,25
282891,9
286089,27
297177,6
268744,4
140644,7
366653,18
319889,18
44842,1
342489,27
259005,0
348093,9
322068,15
266139,7
187439,25
17397,3
7974,10
137562,4
138377,10
53907,15
142865,18
150474,10
94034,10
333351,6
100995,17
317536,10
234143,4
162493,25
302736,10
250049,27
279101,25
178823,25
365275,25
173886,2
149577,3
199671,26
97635,18
4887,18
265324,6
270478,19
298852,16
96138,26
58239,6
296683,26
341559,5
327822,24
100648,14
300488,4
291488,18
126088,9
291181,9
367920,14
163390,8
75390,1
166870,18
241845,6
232120,4
252387,6
311193,24
146606,14
307233,10
173550,19
332965,20
82702,10
331814,10
82606,22
272092,18
198008,18
134961,15
192627,22
329114,26
15382,0
353676,15
244957,22
333831,26
37465,12
304361,22
152969,0
51174,18
263358,7
31647,4
3707,26
78731,2
337066,23
857,25
268433,17
92591,16
228623,9
277030,0
36830,26
192667,26
13013,18
96650,0
264115,11
362940,4
330458,19
171773,19
243270,18
70393,21
51862,9
320226,10
214824,12
322998,18
319010,10
262685,0
306980,9
206003,25
140653,21
63520,9
315032,5
278372,26
14087,5
37501,11
119766,3
298145,22
322875,7
182120,22
309583,22
72128,14
295385,19
140772,13
215259,9
117602,25
51378,0
340915,18
73749,4
58983,13
118192,0
317511,9
247050,15
119510,4
369601,4
367920,14
155456,18
95630,7
341677,18
134638,16
295258,21
112184,5
174601,26
295525,4
96287,18
163901,4
188638,9
217993,8
310688,7
158533,4
273531,7
213200,8
343320,26
26337,9
322878,3
66670,6
74230,5
261803,26
372664,10
2800,0
247687,3
320483,4
22842,19
16010,7
227123,20
304036,2
208911,6
29323,2
37089,27
125843,19
264706,9
202410,4
331452,15
349430,22
100310,10
100830,19
133519,15
329168,6
262339,19
359611,3
59616,5
119405,19
47927,18
104508,26
271626,10
182435,1
104489,4
126743,10
74944,4
379430,13
333351,6
248602,8
90075,22
133128,4
42706,27
38282,5
218093,22
262979,22
207128,18
233134,4
298852,16
345746,10
24049,19
323282,20
66655,3
139559,10
378326,18
40968,21
45771,15
98011,10
199791,6
204747,11
53714,10
2674,4
10423,10
230846,18
2248,0
84507,19
111637,4
77046,6
327822,24
122448,10
66545,6
21545,4
248833,25
376319,5
289061,4
139326,5
294664,25
19802,19
187439,25
229376,23
311217,6
103411,10
316852,14
50802,21
87241,6
51174,18
14363,0
91922,10
1321,4
256262,14
183885,14
97579,14
117209,8
166293,5
48334,1
341329,3
186969,14
374928,0
311931,2
364773,0
235003,10
246975,22
169422,10
102939,26
297489,27
263657,10
1712,12
346947,10
100663,25
196463,19
368081,18
197002,19
114221,1
101020,21
224659,18
27589,19
252387,6
307969,5
1470,21
193161,0
334559,21
96212,3
173915,21
193990,11
335491,3
249885,8
134595,15
333592,9
122142,19
168784,2
34019,10
226945,5
199142,21
193091,3
261856,8
143671,3
250787,7
150661,16
57890,10
279789,19
70786,20
363459,14
60396,3
46662,19
13874,10
352786,26
287102,18
155133,18
258646,12
214294,14
13594,9
93672,4
359227,5
21494,14
82277,25
105098,5
131010,10
74723,10
288521,6
173915,21
205972,7
150036,4
244111,3
37111,0
54775,4
258551,26
72951,26
18697,25
46814,16
314986,9
268796,13
145583,4
145748,1
269872,6
2189,10
383054,26
80626,18
304459,7
343429,23
361960,10
256092,3
205268,0
158630,8
327822,24
300943,23
148439,21
160000,6
229284,9
117025,14
205183,7
58239,6
166293,5
183357,9
143499,5
303221,4
117867,8
178523,5
72624,5
303093,15
198339,0
238972,5
207163,10
88256,10
335238,25
307552,8
340655,26
151585,10
194501,10
235317,11
276078,10
148378,10
148837,10
333539,23
6803,10
321962,23
7495,16
375320,16
91691,16
365410,22
278184,7
40753,19
382010,19
61383,10
264160,7
84755,15
329258,11
379610,23
91779,1
271882,19
332435,4
280613,15
43291,7
197466,4
241952,10
96571,14
109733,9
184113,2
358535,25
248344,4
348191,10
83337,3
377196,0
81157,9
5951,16
239651,4
253058,18
287157,4
284870,10
54574,17
74870,18
142780,16
154077,13
22459,0
309332,16
128896,18
168204,7
58276,4
111971,7
201705,18
110257,11
2955,9
27794,13
170969,18
47955,0
340304,9
249972,3
291705,18
355430,7
30624,20
94096,10
78409,0
234275,18
216468,3
34397,9
63663,0
326085,19
220691,0
2439,4
207613,4
151629,19
235623,5
3085,0
88429,25
171641,18
41909,27
213644,21
282898,18
42706,27
251505,1
234032,0
335980,0
221022,10
146304,9
305517,6
112570,26
77340,7
237036,27
317203,4
8627,7
360023,10
253958,1
20765,10
343032,26
69310,4
228968,6
133124,19
325373,4
19859,14
33572,4
166785,18
9237,13
285279,18
283266,4
144893,3
103736,8
276134,23
49105,15
270738,0
323042,11
127904,19
83683,18
263710,8
187473,8
22254,0
164500,8
231450,18
296130,6
9733,6
250542,0
273177,6
259365,13
1955,5
246910,10
37592,3
108714,18
128604,10
224612,20
187928,3
104986,4
192588,8
334365,6
377700,20
37340,18
90560,5
119563,6
14017,4
200734,5
186734,14
170567,5
52283,10
383604,3
60071,23
60969,16
6558,5
337465,20
64739,5
227787,0
224610,10
100834,18
257529,8
171814,3
173728,12
319468,0
36612,15
156227,3
167342,19
172294,25
66793,8
90046,10
258462,6
173937,6
32008,6
307664,3
290518,5
240420,8
68509,5
121608,8
158900,4
4718,11
177346,4
247138,2
10058,18
272009,4
167293,19
206463,6
15242,6
61695,10
163390,8
96969,18
223355,18
26528,6
79464,6
82277,25
105658,4
114110,19
158484,4
201673,19
172515,4
72570,9
289393,2
280252,0
65205,0
1660,18
254900,0
77252,23
33628,1
115714,18
334369,2
165254,9
97283,16
298852,16
351408,20
283542,19
384690,6
100648,14
187013,7
277655,20
268221,18
63674,20
85523,6
202899,27
149096,6
119778,4
308444,3
191026,6
297752,16
378578,9
359436,6
378446,23
217449,7
158641,11
228073,15
252617,4
75046,10
255750,4
147404,10
221559,4
70079,10
10058,18
238345,20
66755,20
276909,6
3083,9
171426,6
139701,5
293311,10
51270,1
380238,6
77252,23
381323,5
215383,26
222675,10
273846,25
82997,6
143663,10
110599,10
214444,8
47371,1
108154,6
82434,23
56412,4
377599,15
42706,27
291383,10
358561,6
68509,5
333351,6
358338,5
72479,5
332392,8
213739,10
85523,6
312517,5
96659,5
224346,25
143114,6
9341,25
217280,5
295726,5
326460,5
54235,4
221544,5
157731,5
235317,11
128639,26
39009,22
214824,12
339650,18
233769,26
119643,4
115596,13
108229,4
69771,4
109256,21
352202,18
72542,19
71814,5
69811,18
26097,5
93152,19
321679,18
225652,3
212168,10
381230,0
30301,3
24039,0
205010,10
267036,9
365574,9
375926,23
272009,4
268327,6
337552,22
285815,26
159700,16
235896,9
67997,0
38282,5
156207,14
375262,9
58186,3
229345,9
256801,18
70552,3
351638,11
104932,8
311370,9
308549,26
216372,27
290151,12
246789,6
306122,4
228073,15
272877,3
241435,19
173663,25
347568,21
15521,4
81215,11
264876,15
329775,9
73062,23
35138,3
78496,4
364406,19
171426,6
233901,27
116203,25
177411,4
169417,9
26118,0
222296,9
22903,5
11723,15
127017,21
297610,15
2167,14
25795,16
11760,3
54957,10
382444,1
40482,19
48867,23
343651,10
234987,18
192542,0
91390,11
118096,4
382887,4
145645,27
7204,5
208394,4
255333,11
27399,0
300490,10
185467,10
354077,10
340401,18
228026,23
116927,8
299122,23
301282,23
287565,4
376410,13
82702,10
241196,18
278302,0
198313,18
368623,10
327822,24
30844,7
340754,6
180492,0
284509,0
52067,0
370723,13
36550,8
239504,8
275341,12
185548,8
355704,4
370923,10
270096,19
48579,25
92463,10
212256,18
214259,18
181338,1
99678,18
101939,10
151037,5
219598,10
205754,9
322397,9
332392,8
94635,26
269261,15
375770,10
185866,8
205428,15
174945,20
148749,6
144692,6
265718,19
61585,10
346926,14
326733,4
225018,20
267453,9
286931,14
207332,3
249220,0
102383,5
252596,6
157162,17
380757,15
154435,6
857,25
43229,6
87332,27
137502,24
262184,5
167142,1
341909,6
30859,26
353965,0
382294,5
121348,6
120078,7
362787,8
54320,27
38905,3
117932,5
141188,14
306318,5
84581,16
12220,4
185553,25
221621,6
108944,23
60884,8
106669,10
94375,7
29836,10
305908,18
79805,3
168204,7
317969,5
225232,18
233192,8
